timestamp,lap,ego_x,ego_y,ego_vel,ego_s,ego_d,opp_x,opp_y,opp_vel,opp_s,opp_d,rel_x,rel_y,rel_vel,rel_s,rel_d,imm_trajectory,imm_active
1783881667.7677639,0,-32.00542657863261,18.375202730994268,0.8001793988996619,167.0183808162625,-0.3848711923522565,-26.52728372417025,35.6833,0.015976799501180645,172.4935821960098,-0.35995828867488583,5.478142854462359,17.308097269005735,-0.7842025993984812,5.475201379747318,0.024912903677370646,"[(-31.916138452156112, 18.477997855084105), (-31.906900705675596, 18.479719589921775), (-31.897608734066697, 18.48149555253908), (-31.888262537382943, 18.483325742895165), (-31.87886211567795, 18.485210160949073), (-31.86940746900543, 18.487148806659768), (-31.859898597419186, 18.489141679986115), (-31.850335500973106, 18.491188780886887), (-31.84071817972118, 18.493290109320764), (-31.831046633717477, 18.495445665246347), (-31.821320863016165, 18.49765544862213), (-31.811540867671507, 18.499919459406524), (-31.801706647737845, 18.502237697557852), (-31.79181820326962, 18.50461016303434), (-31.781875534321372, 18.507036855794116), (-31.771878640947715, 18.50951777579523), (-31.761827523203372, 18.512052922995633), (-31.751722181143148, 18.514642297353188), (-31.741562614821934, 18.517285898825662), (-31.731348824294724, 18.519983727370736), (-31.7210808096166, 18.522735782945997), (-31.710758570842724, 18.525542065508944), (-31.700382108028368, 18.528402575016976), (-31.689951421228884, 18.53131731142741), (-31.67946651049972, 18.534286274697468), (-31.66892737589641, 18.537309464784276), (-31.65833401747458, 18.540386881644874), (-31.647686435289955, 18.54351852523621), (-31.636984629398345, 18.54670439551514), (-31.62622859985565, 18.549944492438428), (-31.615418346717867, 18.55323881596275), (-31.60455387004108, 18.55658736604469), (-31.593635169881466, 18.559990142640732), (-31.582662246295293, 18.563447145707283), (-31.571635099338916, 18.566958375200645), (-31.56055372906879, 18.57052383107704), (-31.54941813554146, 18.574143513292587), (-31.53822831881355, 18.57781742180332), (-31.5269842789418, 18.581545556565185), (-31.515686015983015, 18.58532791753403), (-31.504333529994103, 18.58916450466562), (-31.492926821032064, 18.593055317915617), (-31.481465889153988, 18.597000357239597), (-31.46995073441706, 18.60099962259305), (-31.45838135687855, 18.605053113931373)]",True
1783881667.8213186,0,-19.827267301782808,37.30062420232812,0.08117288011659016,167.0183808162625,-0.3848711923522565,-26.525400513969743,35.683299967479144,0.17046304038263332,172.4935821960098,-0.35995828867488583,-6.698133212186935,-1.6173242348489794,0.08929016026604317,5.475201379747318,0.024912903677370646,"[(-31.994725742903388, 18.37787276724092), (-31.990484497199713, 18.374186452786514), (-31.98618933531248, 18.37055405726354), (-31.981840257285764, 18.36697558064098), (-31.977437263163722, 18.363451022887727), (-31.972980352990607, 18.35998038397259), (-31.968469526810754, 18.356563663864286), (-31.963904784668586, 18.353200862531445), (-31.959286126608617, 18.3498919799426), (-31.954613552675458, 18.34663701606621), (-31.949887062913795, 18.343435970870637), (-31.945106657368413, 18.34028884432415), (-31.94027233608418, 18.337195636394934), (-31.93538409910606, 18.33415634705109), (-31.930441946479093, 18.33117097626062), (-31.925445878248418, 18.328239523991446), (-31.92039589445926, 18.325361990211395), (-31.915291995156934, 18.32253837488821), (-31.910134180386844, 18.319768677989543), (-31.90492245019448, 18.317052899482956), (-31.899656804625423, 18.314391039335927), (-31.89433724372534, 18.31178309751584), (-31.888963767539988, 18.30922907398999), (-31.883536376115217, 18.306728968725587), (-31.87805506949696, 18.304282781689746), (-31.872519847731237, 18.301890512849504), (-31.866930710864168, 18.2995521621718), (-31.86128765894195, 18.29726772962349), (-31.85559069201088, 18.29503721517133), (-31.849839810117324, 18.292860618782004), (-31.84403501330776, 18.290737940422098), (-31.838176301628742, 18.288669180058108), (-31.832263675126917, 18.286654337656444), (-31.826297133849017, 18.284693413183422), (-31.820276677841868, 18.28278640660528), (-31.814202307152375, 18.280933317888156), (-31.808074021827544, 18.279134146998107), (-31.801891821914467, 18.277388893901097), (-31.795655707460316, 18.275697558563003), (-31.789365678512358, 18.27406014094961), (-31.783021735117952, 18.27247664102662), (-31.77662387732454, 18.270947058759646), (-31.770172105179658, 18.269471394114202), (-31.763666418730924, 18.268049647055726), (-31.757106818026053, 18.26668181754956)]",True
1783881667.8768244,0,-19.826573008780365,37.3013195575229,0.11535311023388647,167.0183808162625,-0.3848711923522565,-26.52333699121946,35.68329954084704,0.24224152031834234,172.4935821960098,-0.35995828867488583,-6.696763982439094,-1.6180200166758638,0.12688841008445587,5.475201379747318,0.024912903677370646,"[(-18.422767973496757, 38.42909949706481), (-16.825145540290126, 40.02672193027144), (-15.166373419730675, 41.68549405083089), (-13.449810058567262, 43.402057411994306), (-11.67893091106395, 45.17293655949762), (-9.857321402392671, 46.9945460681689), (-7.988669669372371, 48.8631978011892), (-6.076759093252186, 50.77510837730938), (-4.125460639657167, 52.7264068309044), (-2.13872502120558, 54.713142449355985), (-0.12057469866580339, 56.73129277189577), (1.924904263152277, 58.77677173371385), (3.993570468282314, 60.84543793884389), (6.081235574513235, 62.93310304507481), (8.18367277335108, 65.03554024391265), (10.296625347861921, 67.14849281842349), (12.415815291069151, 69.26768276163072), (14.536951967455835, 71.3888194380174), (16.655740800035538, 73.50760827059712), (18.767891965403287, 75.61975943596487), (20.86912907916215, 77.72099654972372), (22.955197854140422, 79.807065324702), (25.021874713869472, 81.87374218443104), (27.064975343882914, 83.91684281444448), (29.080363163523632, 85.9322306340852), (31.063957701106183, 87.91582517166775), (33.01174285547765, 89.86361032603922), (34.91977502725022, 91.77164249781178), (36.78419110324241, 93.63605857380398), (38.60121627796326, 95.45308374852483), (40.36717169630363, 97.2190391668652), (42.07848190196072, 98.93034937252229), (43.73168207651539, 100.58354954707696), (45.32342505450553, 102.17529252506709), (46.85048810029242, 103.70235557085397), (48.309779432999186, 105.16164690356074), (49.69834448631066, 106.5502119568722), (51.01337189046057, 107.86523936102212), (52.252199164294694, 109.10406663485624), (53.41231810588546, 110.264185576447), (54.49137987078378, 111.34324734134533), (55.48719972762649, 112.33906719818803), (56.39776148147082, 113.24962895203235), (57.221221555900264, 114.0730890264618), (57.95591272563685, 114.8077801961984)]",True
1783881667.9271107,0,-19.824487351937165,37.30340642641752,0.17891504222799254,167.0183808162625,-0.3848711923522565,-26.51699118199435,35.68329427810194,0.4057069335331084,172.4935821960098,-0.35995828867488583,-6.692503830057184,-1.6201121483155774,0.22679189130511584,5.475201379747318,0.024912903677370646,"[(-19.1625682759718, 38.04723601009591), (-18.65131833011115, 38.55848595595655), (-18.132568420343397, 39.07723586572428), (-17.606318546668547, 39.60348573939912), (-17.072568709086596, 40.137235576981055), (-16.531318907597548, 40.67848537847009), (-15.9825691422014, 41.227235143866224), (-15.426319412898158, 41.783484873169456), (-14.862569719687816, 42.34723456637979), (-14.291320062570374, 42.91848422349722), (-13.712570441545836, 43.497233844521745), (-13.126320856614198, 44.08348342945337), (-12.532571307775461, 44.6772329782921), (-11.931321795029625, 45.27848249103793), (-11.32257231837669, 45.88723196769085), (-10.706322877816655, 46.50348140825088), (-10.082573473349521, 47.127230812718), (-9.45132410497529, 47.75848018109222), (-8.81257477269396, 48.39722951337354), (-8.16632547650553, 49.04347880956196), (-7.512576216410002, 49.69722806965748), (-6.851326992407375, 50.358477293660094), (-6.182577804497649, 51.02722648156981), (-5.506328652680825, 51.703475633386624), (-4.822579536956901, 52.38722474911054), (-4.131330457325879, 53.07847382874155), (-3.4325814137877577, 53.77722287227966), (-2.7263324063425385, 54.48347187972487), (-2.01258343499022, 55.19722085107718), (-1.291334499730803, 55.91846978633658), (-0.5625856005642875, 56.647218685503084), (0.17366326250932673, 57.38346754857669), (0.9174120894900397, 58.127216375557396), (1.6686608803778515, 58.878465166445196), (2.427409635172762, 59.6372139212401), (3.193658353874771, 60.4034626399421), (3.9674070364838787, 61.177211322551194), (4.748655683000085, 61.95845996906739), (5.53740429342339, 62.74720857949069), (6.333652867753794, 63.54345715382108), (7.137401405991296, 64.34720569205858), (7.948649908135898, 65.15845419420316), (8.767398374187598, 65.97720266025485), (9.593646804146395, 66.80345109021363), (10.427395198012292, 67.6371994840795)]",True
1783881667.977937,0,-19.815662356658258,37.3121645260975,0.3131872553176259,167.0183808162625,-0.3848711923522565,-26.485844617673873,35.68326485251634,0.8238812767347681,172.4935821960098,-0.35995828867488583,-6.670182261015615,-1.6288996735811594,0.5106940214171422,5.475201379747318,0.024912903677370646,"[(-19.71193260373555, 37.906552003834), (-19.61455916380523, 38.45665406598596), (-19.520410136962678, 39.00349383546224), (-19.429486578512776, 39.547063652134035), (-19.341789496569188, 40.087355904366845), (-19.257319852044322, 40.624363029126776), (-19.176078558639972, 41.158077512086145), (-19.09806648283866, 41.68849188772836), (-19.023284443895644, 42.21559873945209), (-18.95173321383165, 42.739390699674665), (-18.883413517426256, 43.25986044993478), (-18.81832603221201, 43.777000720994515), (-18.756471388469198, 44.290804292940535), (-18.69785016922133, 44.80126399528463), (-18.642462910231295, 45.30837270706349), (-18.590310099998227, 45.812123356937775), (-18.54139217975505, 46.312508923290416), (-18.495709543466706, 46.80952243432421), (-18.45326253782909, 47.30315696815866), (-18.414051462268674, 47.7934056529261), (-18.378076568942795, 48.28026166686703), (-18.345338062740666, 48.76371823842477), (-18.31583610128506, 49.24376864633935), (-18.28957079493469, 49.720406219740624), (-18.266542206787264, 50.1936243382407), (-18.246750352683257, 50.66341643202557), (-18.230195201210346, 51.12977598194602), (-18.216876673708555, 51.59269651960777), (-18.206794644276062, 52.0521716274609), (-18.199948939775737, 52.508194938888515), (-18.196339339842318, 52.96076013829461), (-18.195965576890327, 53.409860961191235), (-18.19882733612263, 53.8554911942849), (-18.204924255539716, 54.2976446755622), (-18.21425592594965, 54.736315294374705), (-18.226821890978723, 55.17149699152306), (-18.242621647082768, 55.60318375934036), (-18.261654643559197, 56.03136964177478), (-18.283920282559706, 56.45604873447139), (-18.309417919103655, 56.87721518485319), (-18.338146861092163, 57.29486319220153), (-18.370106369322862, 57.70898700773556), (-18.405295657505363, 58.11958093469105), (-18.443713892277383, 58.52663932839842), (-18.485360193221585, 58.93015659635996)]",True
1783881668.0280087,0,-19.7853743474829,37.34046439127474,0.5009224638634898,167.0183808162625,-0.3848711923522565,-26.385653603234683,35.68188976155896,1.1540361772072814,172.4935821960098,-0.35995828867488583,-6.600279255751783,-1.6585746297157797,0.6531137133437915,5.475201379747318,0.024912903677370646,"[(-19.785531526769862, 37.53294412838863), (-19.758064725381285, 37.73514280349344), (-19.730726213836935, 37.93721266397328), (-19.70351599229733, 38.139153703856266), (-19.676434060918726, 38.34096591717484), (-19.649480419853102, 38.54264929796578), (-19.622655069248168, 38.74420384027016), (-19.59595800924737, 38.94562953813338), (-19.569389239989874, 39.146926385605184), (-19.542948761610585, 39.34809437673962), (-19.51663657424013, 39.54913350559506), (-19.490452678004882, 39.7500437662342), (-19.464397073026923, 39.95082515272406), (-19.438469759424077, 40.15147765913599), (-19.4126707373099, 40.35200127954566), (-19.387000006793674, 40.55239600803305), (-19.361457567980413, 40.75266183868248), (-19.336043420970856, 40.952798765582585), (-19.310757565861483, 41.152806782826325), (-19.28560000274449, 41.352685884511), (-19.26057073170782, 41.5524360647382), (-19.235669752835133, 41.752057317613875), (-19.210897066205828, 41.95154963724828), (-19.186252671895026, 42.15091301775598), (-19.16173656997359, 42.350147453255914), (-19.137348760508104, 42.5492529378713), (-19.113089243560882, 42.7482294657297), (-19.088958019189977, 42.947077030963), (-19.064955087449164, 43.145795627707415), (-19.041080448387948, 43.34438525010348), (-19.017334102051578, 43.54284589229606), (-18.99371604848102, 43.74117754843433), (-18.970226287712972, 43.93938021267182), (-18.94686481977987, 44.137453879166365), (-18.92363164470987, 44.335398542080135), (-18.90052676252687, 44.53321419557963), (-18.87755017325049, 44.730900833835676), (-18.85470187689609, 44.92845845102341), (-18.83198187347475, 45.12588704132231), (-18.80939016299329, 45.32318659891618), (-18.786926745454252, 45.52035711799316), (-18.764591620855917, 45.71739859274571), (-18.742384789192293, 45.914311017370615), (-18.72030625045312, 46.11109438606899), (-18.698356004623868, 46.307748693046285)]",True
1783881668.078765,0,-19.77673910390619,37.34605245168702,0.5286885235999005,167.0183808162625,-0.3848711923522565,-26.362141810691497,35.68018106095957,1.2028661263670257,172.4935821960098,-0.35995828867488583,-6.585402706785306,-1.6658713907274532,0.6741776027671252,5.475201379747318,0.024912903677370646,"[(-19.793830380280475, 37.43726033633708), (-19.785996677645468, 37.54014576791358), (-19.778273262174306, 37.64292068164358), (-19.770660133523783, 37.745585075663335), (-19.763157291348133, 37.84813894811166), (-19.755764735299028, 37.95058229712995), (-19.74848246502558, 38.05291512086217), (-19.74131048017434, 38.15513741745486), (-19.734248780389297, 38.257249185057155), (-19.727297365311884, 38.359250421820754), (-19.720456234580972, 38.46114112589993), (-19.71372538783287, 38.56292129545153), (-19.70710482470133, 38.66459092863499), (-19.70059454481754, 38.76615002361232), (-19.69419454781013, 38.86759857854808), (-19.687904833305176, 38.968936591609456), (-19.68172540092618, 39.070164060966164), (-19.675656250294093, 39.17128098479051), (-19.66969738102731, 39.272287361257405), (-19.663848792741653, 39.373183188544296), (-19.658110485050397, 39.47396846483123), (-19.65248245756425, 39.57464318830082), (-19.646964709891364, 39.67520735713827), (-19.641557241637322, 39.775660969531344), (-19.63626005240516, 39.8760040236704), (-19.631073141795344, 39.97623651774835), (-19.62599650940579, 40.07635844996071), (-19.621030154831846, 40.17636981850555), (-19.616174077666297, 40.27627062158353), (-19.61142827749938, 40.37606085739788), (-19.606792753918757, 40.47574052415441), (-19.60226750650955, 40.57530962006151), (-19.597852534854297, 40.67476814333014), (-19.593547838533, 40.774116092173855), (-19.589353417123085, 40.87335346480876), (-19.585269270199426, 40.97248025945355), (-19.581295397334337, 41.0714964743295), (-19.577431798097567, 41.17040210766047), (-19.573678472056308, 41.26919715767288), (-19.570035418775195, 41.367881622595725), (-19.566502637816303, 41.466455500660594), (-19.563080128739145, 41.56491879010166), (-19.559767891100673, 41.66327148915564), (-19.55656592445529, 41.76151359606185), (-19.55347422835482, 41.85964510906219)]",True
1783881668.128832,0,-19.757166542030337,37.35639113949053,0.576726641496432,167.0183808162625,-0.3848711923522565,-26.29981503073747,35.672396238036505,1.306017574616603,172.4935821960098,-0.35995828867488583,-6.542648488707133,-1.683994901454028,0.7292909331201709,5.475201379747318,0.024912903677370646,"[(-19.777040746302525, 37.403549577451045), (-19.77721318896216, 37.45618361342032), (-19.77748766192751, 37.508715506623545), (-19.777864164768264, 37.56114525649329), (-19.778342697052192, 37.613472862464064), (-19.77892325834513, 37.665698323972315), (-19.77960584821099, 37.717821640456414), (-19.780390466211767, 37.76984281135666), (-19.78127711190751, 37.8217618361153), (-19.782265784856353, 37.8735787141765), (-19.783356484614504, 37.92529344498638), (-19.78454921073624, 37.97690602799296), (-19.785843962773917, 38.02841646264622), (-19.787240740277955, 38.079824748398075), (-19.788739542796858, 38.13113088470235), (-19.790340369877192, 38.18233487101483), (-19.792043221063608, 38.23343670679321), (-19.79384809589882, 38.28443639149714), (-19.79575499392362, 38.33533392458818), (-19.797763914676874, 38.386129305529835), (-19.799874857695524, 38.436822533787556), (-19.802087822514576, 38.4874136088287), (-19.80440280866712, 38.53790253012259), (-19.806819815684317, 38.58828929714044), (-19.809338843095396, 38.63857390935544), (-19.81195989042766, 38.6887563662427), (-19.81468295720649, 38.73883666727924), (-19.81750804295534, 38.788814811944036), (-19.820435147195735, 38.83869079971799), (-19.823464269447275, 38.888464630083945), (-19.826595409227636, 38.938136302526665), (-19.829828566052562, 38.987705816532866), (-19.833163739435875, 39.03717317159118), (-19.836600928889467, 39.08653836719216), (-19.84014013392331, 39.135801402828335), (-19.84378135404544, 39.18496227799413), (-19.847524588761978, 39.23402099218592), (-19.851369837577106, 39.282977544901996), (-19.85531709999309, 39.331831935642604), (-19.859366375510266, 39.38058416390992), (-19.863517663627043, 39.42923422920804), (-19.867770963839906, 39.477782131043), (-19.872126275643414, 39.52622786892277), (-19.876583598530193, 39.57457144235725), (-19.881142931990947, 39.62281285085828)]",True
1783881668.1691978,0,-19.735674912915282,37.36680752870548,0.6162591823334675,167.0183808162625,-0.3848711923522565,-26.26044303654217,35.66557640403123,1.3568696419698547,172.4935821960098,-0.35995828867488583,-6.524768123626888,-1.7012311246742513,0.7406104596363872,5.475201379747318,0.024912903677370646,"[(-19.770566290886592, 37.38997832177546), (-19.773518996592955, 37.42541518311419), (-19.776571093115265, 37.46075257573692), (-19.779722580005096, 37.49599049941831), (-19.78297345681227, 37.53112895393477), (-19.786323723084877, 37.56616793906446), (-19.789773378369254, 37.60110745458728), (-19.793322422209997, 37.635947500284885), (-19.79697085414996, 37.67068807594068), (-19.80071867373026, 37.705329181339806), (-19.80456588049025, 37.73987081626916), (-19.80851247396757, 37.77431298051739), (-19.81255845369809, 37.808655673874874), (-19.816703819215952, 37.84289889613377), (-19.820948570053545, 37.87704264708794), (-19.825292705741525, 37.91108692653303), (-19.829736225808794, 37.945031734266415), (-19.834279129782523, 37.97887707008723), (-19.83892141718813, 38.01262293379634), (-19.84366308754929, 38.04626932519636), (-19.84850414038795, 38.07981624409168), (-19.853444575224287, 38.1132636902884), (-19.858484391576756, 38.146611663594385), (-19.86362358896206, 38.17986016381926), (-19.868862166895163, 38.21300919077437), (-19.87420012488928, 38.24605874427283), (-19.879637462455896, 38.279008824129484), (-19.88517417910474, 38.31185943016094), (-19.890810274343803, 38.34461056218555), (-19.896545747679326, 38.377262220023404), (-19.902380598615817, 38.40981440349634), (-19.908314826656042, 38.44226711242796), (-19.91434843130101, 38.4746203466436), (-19.920481412050005, 38.50687410597033), (-19.926713768400553, 38.53902839023701), (-19.933045499848447, 38.57108319927419), (-19.939476605887734, 38.60303853291422), (-19.946007086010713, 38.634894390991164), (-19.952636939707947, 38.66665077334085), (-19.959366166468254, 38.69830767980084), (-19.96619476577871, 38.729865110210454), (-19.973122737124644, 38.76132306441076), (-19.980150079989645, 38.792681542244566), (-19.987276793855564, 38.823940543556425), (-19.994502878202503, 38.85510006819265)]",True
1783881668.2565715,0,-19.71847935923191,37.37457912496621,0.6412432503484596,167.0183808162625,-0.3848711923522565,-26.21988741107479,35.65736660515765,1.4008071247296379,172.4935821960098,-0.35995828867488583,-6.50140805184288,-1.7172125198085624,0.7595638743811782,5.475201379747318,0.024912903677370646,"[(-19.766986016034036, 37.38220636714524), (-19.77157797567937, 37.40796098984458), (-19.776268243586724, 37.43361724399466), (-19.781056819293877, 37.45917512954176), (-19.785943702336933, 37.48463464643387), (-19.790928892250328, 37.509995794620615), (-19.796012388566833, 37.53525857405332), (-19.801194190817544, 37.560422984684976), (-19.80647429853189, 37.58548902647025), (-19.81185271123762, 37.610456699365464), (-19.817329428460827, 37.63532600332864), (-19.822904449725925, 37.66009693831947), (-19.82857777455566, 37.68476950429929), (-19.834349402471112, 37.70934370123114), (-19.84021933299168, 37.733819529079724), (-19.846187565635102, 37.75819698781142), (-19.852254099917445, 37.78247607739427), (-19.858418935353104, 37.806656797798006), (-19.8646820714548, 37.83073914899402), (-19.871043507733596, 37.854723130955385), (-19.877503243698868, 37.878608743656834), (-19.884061278858336, 37.90239598707479), (-19.890717612718046, 37.92608486118735), (-19.89747224478237, 37.94967536597426), (-19.904325174554018, 37.97316750141697), (-19.911276401534018, 37.99656126749858), (-19.918325925221737, 38.01985666420388), (-19.92547374511487, 38.043053691519326), (-19.932719860709447, 38.06615234943304), (-19.940064271499818, 38.08915263793482), (-19.947506976978666, 38.11205455701615), (-19.955047976637008, 38.13485810667017), (-19.962687269964192, 38.157563286891715), (-19.970424856447895, 38.18017009767727), (-19.978260735574118, 38.202678539025), (-19.986194906827198, 38.225088610934755), (-19.994227369689803, 38.247400313408036), (-20.002358123642924, 38.26961364644804), (-20.01058716816589, 38.291728610059636), (-20.018914502736358, 38.313745204249344), (-20.027340126830314, 38.335663429025374), (-20.035864039922078, 38.3574832843976), (-20.044486241484297, 38.379204770377584), (-20.053206730987945, 38.40082788697855), (-20.06202550790233, 38.42235263421539)]",True
