timestamp,ego_x,ego_y,opp_x,opp_y,distance,ego_speed,opp_speed,ego_laps,opp_laps
1776210191.4637268,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210191.508064,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210191.5672567,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210191.6072416,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210191.6789362,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210191.7239347,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210191.7858508,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210191.8589423,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210191.9417212,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210191.9688504,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.0733228,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.1949127,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.2345767,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.2954764,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.3411107,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.4038212,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.459747,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.5117319,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.5686991,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.6380715,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.687171,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.7636561,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.8087153,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.8660877,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210192.995419,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.088475,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.175557,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.2859561,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.3339193,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.3953457,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.40681,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.4628966,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.505802,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.5680404,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.6073813,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.6595836,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.7074528,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.7627301,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.805959,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.8689404,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.9109278,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210193.9638379,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.0177863,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.056377,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.1058939,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.1577756,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.2114718,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.2577662,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.379301,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.4319768,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.4906454,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.5672889,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.6261883,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.6614735,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.771697,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.80583,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.8586018,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210194.944489,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.0410552,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.18056,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.2642403,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.325632,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.3566358,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.4439766,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.4672215,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.5109625,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.5568116,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.6073422,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.6764345,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.7146106,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.772708,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.8496244,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.9144595,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210195.9569516,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.0355554,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.1007488,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.1372185,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.1849048,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.2088242,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.2606761,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.3403149,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.362889,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.4079893,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.4604082,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.533823,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.6034431,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.6406145,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.7449613,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.8168778,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.9078546,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210196.9561303,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.0171437,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.067095,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.1430345,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.2145455,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.2610366,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.318092,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.3669178,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.4064713,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.4667578,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.5527341,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.6347623,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.6771307,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.7251205,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.7806895,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.8266373,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.856923,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.9187224,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210197.9572792,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.0177507,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.0626037,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.1070905,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.1570013,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.211811,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.2560496,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.332739,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.3593984,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.4170935,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.4583838,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.5136251,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.5688362,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.6062148,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.6654046,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.7347662,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.7915044,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.848195,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.8980927,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210198.9565642,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210199.0089056,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210199.0855803,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210199.1355157,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210199.1615438,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210199.2347028,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
1776210199.2968545,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0,0
