timestamp,ego_x,ego_y,opp_x,opp_y,distance,ego_speed,opp_speed,ego_laps,opp_laps
1781385629.861437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385629.911273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385629.9621434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.0112505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.0634887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.1112604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.1613595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.2161565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.2612524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.3121393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.361248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.4112897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.4612525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.524579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.5754964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.612284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.6653545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.7114034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.7622476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.8135664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.8614142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.9143064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385630.9614348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.011479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.0622578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.1122665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.1622467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.211376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.2614636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.3113105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.3632627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.4132867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.4613364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.5130694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.5615022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.611353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.6613936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.7113652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.7613294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.8169055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.8618038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.9122698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385631.962275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.0114312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.06145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.11145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.1613886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.2113864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.2646112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.3115215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.3743668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.4122763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.4654846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.5137436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.5619628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.6176453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.665581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.7158694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.7622843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.8114166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.8658035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.915305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385632.9642782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.013261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.062178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.1122637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.1621976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.2132728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.2622237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.3123438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.3778665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.4133058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.4622917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.5113976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.5692954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.611326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.6621332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.712854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.7613266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.8113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.861332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.9113157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385633.9891791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.016364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.0615842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.1113756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.1622896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.212171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.2613947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.3113692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.3614533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.411498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.462027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.5114145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.5622914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.6113253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.6613173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.7120616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.7612264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.8114018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.861219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.911266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385634.9631326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.0112584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.0624247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.111254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.1619697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.2112596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.2612455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.3112185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.3621266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.4130259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.46128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.5112338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.5611784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.6114087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.6612132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.7112207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.7621217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.8113008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.8612573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.9116852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385635.961272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.0112295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.0612597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.111251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.1616893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.2112823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.26183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.3112273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.361184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.4121263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.461234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.513736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.5621512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.6112502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.6633356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.7112303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.7612133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.811193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.861195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.9112358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385636.96131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.0112631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.0612352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.111264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.1612358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.211231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.261245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.3112516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.363206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.4122887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.4612265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.5112343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.5612764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.6112282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.6612406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.7143462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.7612512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.8177788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.8612683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.911252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385637.9612515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.0112658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.0612636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.112183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.1621327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.2112513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.2621422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.3112688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.36142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.4112482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.4611876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.5112786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.5612597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.6128523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.6612236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.7115264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.76122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.8112326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.8613398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.911388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385638.9614403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385639.0118415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781385639.061417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
